input,action
"Any[0.0, -11.6]",0.09605901390885158
"Any[-23.2, 11.6]",-13.981038343432648
"Any[11.6, 0.0]",5.331699303555154
"Any[23.2, -11.6]",12.548657735207069
"Any[11.6, -11.6]",10.020366433685876
"Any[-23.2, -11.6]",-10.864113705602806
"Any[23.2, 0.0]",17.834967109791496
"Any[0.0, -23.2]",-2.108951296620309
"Any[-11.6, 0.0]",1.0892888653968371
"Any[-23.2, 0.0]",-13.629475247837991
"Any[23.2, 11.6]",12.436364196905387
"Any[-11.6, 11.6]",-12.780791521204808
"Any[-23.2, 0.0]",-14.08256935706748
"Any[11.6, 23.2]",4.0866138213558285
"Any[11.6, 0.0]",-0.6107314341920442
"Any[-23.2, -11.6]",-12.292532885347013
"Any[-23.2, 0.0]",-13.495170780424111
"Any[0.0, 11.6]",-2.7941327702434946
"Any[23.2, -11.6]",11.441742270629039
"Any[11.6, -11.6]",9.3954678282035
"Any[23.2, -11.6]",16.704084939927505
"Any[23.2, 11.6]",19.3756694840021
"Any[23.2, 0.0]",13.557460667471089
"Any[-11.6, 0.0]",-4.278579053980027
"Any[11.6, -23.2]",8.624551282209543
"Any[0.0, 23.2]",4.682027751046842
"Any[-23.2, 11.6]",-17.965089871503853
"Any[0.0, 23.2]",-3.1404029412268235
"Any[0.0, 11.6]",-8.961442896878022
"Any[11.6, 23.2]",3.36041277759735
"Any[-23.2, -11.6]",-20.891994609402566
"Any[0.0, -23.2]",4.375526149437825
"Any[-11.6, 11.6]",-6.49203013488798
"Any[-11.6, 23.2]",-11.723450230466742
"Any[11.6, -23.2]",3.24522150841598
"Any[-23.2, 11.6]",-10.739226457878049
"Any[11.6, -23.2]",5.04247824210242
"Any[-11.6, 23.2]",-2.9280070530971587
"Any[23.2, -11.6]",9.223031201182035
"Any[-11.6, 23.2]",-5.575280685906031
"Any[0.0, -23.2]",-3.1555852525484687
"Any[-11.6, 0.0]",-3.849141404251566
"Any[0.0, 23.2]",-2.216525992305966
"Any[11.6, -23.2]",1.535914237576903
"Any[11.6, -23.2]",12.046578154276178
"Any[-11.6, 23.2]",-1.4905958578181946
"Any[-11.6, 11.6]",-9.793039704762512
"Any[-11.6, 23.2]",-9.935459053117283
"Any[-11.6, -23.2]",-14.905293248989475
"Any[11.6, -11.6]",11.766261487508512
"Any[-23.2, 11.6]",-13.763143441361613
"Any[0.0, -23.2]",-1.6701329273214325
"Any[11.6, 0.0]",9.352570928555325
"Any[11.6, -11.6]",5.029216169496959
"Any[0.0, 11.6]",4.018756097888303
"Any[-23.2, 11.6]",-16.45361507744659
"Any[0.0, 23.2]",-0.8585695603566932
"Any[11.6, 23.2]",-1.6541288519795825
"Any[-11.6, 23.2]",-12.361242891652726
"Any[23.2, 0.0]",7.755675587595338
"Any[-11.6, 11.6]",-8.579036450567116
"Any[-11.6, -23.2]",-10.252878784445375
"Any[11.6, -23.2]",10.13256774153366
"Any[0.0, -11.6]",2.3247058283535202
"Any[23.2, -11.6]",17.533455486914125
"Any[0.0, -11.6]",2.6327993349573267
"Any[-23.2, 11.6]",-9.105855450708493
"Any[-11.6, -23.2]",-10.543071606624055
"Any[23.2, -11.6]",16.326437433270826
"Any[23.2, 0.0]",16.455252704604845
"Any[-11.6, 11.6]",-3.7238473466970867
"Any[-23.2, 11.6]",-15.374808167589164
"Any[0.0, -11.6]",-3.490022446551862
"Any[-11.6, -23.2]",-6.7277479330798515
"Any[11.6, -11.6]",11.996245401752164
"Any[0.0, -23.2]",2.855092480115976
"Any[23.2, 0.0]",21.15490519844002
"Any[-23.2, 11.6]",-13.728237881984189
"Any[-11.6, 23.2]",-7.683284703425738
"Any[11.6, -11.6]",-0.3739758535269319
"Any[23.2, -11.6]",14.53319502610691
"Any[-23.2, -11.6]",-12.80170002481902
"Any[23.2, -11.6]",19.872547689509663
"Any[11.6, 0.0]",8.622356719552577
"Any[-11.6, 11.6]",-4.016374068756295
"Any[-11.6, 23.2]",-9.73911987821035
"Any[-11.6, 0.0]",-14.296026866934413
"Any[0.0, -23.2]",-1.3891478412436642
"Any[-23.2, -11.6]",-12.224383991682027
"Any[-23.2, 0.0]",-13.171712355107925
"Any[11.6, -23.2]",3.349600482833824
"Any[0.0, 11.6]",2.7563331781161726
"Any[-23.2, 0.0]",-15.934918002046627
"Any[23.2, 0.0]",14.080160592381898
"Any[11.6, -23.2]",5.2684741347850945
"Any[0.0, -11.6]",7.125344428711116
"Any[11.6, -11.6]",9.358533423063783
"Any[-11.6, 0.0]",-3.0514581929873343
"Any[-11.6, 23.2]",-5.963476826865771
"Any[-23.2, 11.6]",-19.4139037742419
"Any[23.2, -11.6]",10.707263785371133
"Any[23.2, -11.6]",13.211312721320322
"Any[-11.6, -23.2]",-2.161724662974397
"Any[0.0, -23.2]",7.428368391927757
"Any[-23.2, 11.6]",-10.683249816062446
"Any[23.2, 11.6]",12.405933516055446
"Any[-23.2, 0.0]",-18.29598852455591
"Any[0.0, -11.6]",2.3550104131135217
"Any[11.6, 0.0]",6.27316779292027
"Any[11.6, 23.2]",6.9922672659282625
"Any[0.0, -23.2]",-5.270385609038843
"Any[11.6, 0.0]",14.828282703278887
"Any[23.2, 11.6]",15.032741328416483
"Any[11.6, -23.2]",7.601622581256963
"Any[-11.6, 23.2]",0.4850117186351456
"Any[0.0, 23.2]",-2.60100596194418
"Any[-11.6, 23.2]",-12.34640468121942
"Any[0.0, 23.2]",-5.494289268501876
"Any[0.0, 23.2]",-5.317535546364023
"Any[-11.6, 0.0]",-14.607188023898374
"Any[23.2, 0.0]",13.845904786788852
"Any[0.0, 23.2]",-1.8980827234176751
"Any[11.6, 23.2]",1.5557176372623587
"Any[0.0, 11.6]",-4.431345726921844
"Any[-23.2, 0.0]",-13.99638349757507
"Any[23.2, -11.6]",13.720585559958225
"Any[-23.2, -11.6]",-14.06428420364458
"Any[-11.6, 11.6]",-2.676687444303245
"Any[11.6, -11.6]",0.9889774706844514
"Any[23.2, 11.6]",17.614849123570043
"Any[0.0, 11.6]",-2.700928904721901
"Any[11.6, 23.2]",8.00844427521708
"Any[-11.6, -23.2]",-12.167134503950196
"Any[11.6, -23.2]",12.914828016020198
"Any[-11.6, 23.2]",-3.6825766219216702
"Any[-23.2, 11.6]",-17.124093200049685
"Any[23.2, 0.0]",12.241138392465029
"Any[-23.2, 11.6]",-17.122539187033762
"Any[11.6, -23.2]",3.1575448556007344
"Any[-11.6, 11.6]",-4.733933195485101
"Any[23.2, -11.6]",13.323915856331928
"Any[11.6, -23.2]",8.220835906867755
"Any[23.2, 0.0]",19.451383709856334
"Any[-11.6, 0.0]",-5.95524256681972
"Any[-11.6, 0.0]",-3.3895261025747363
"Any[0.0, -11.6]",-1.6885911264982547
"Any[11.6, -11.6]",9.224180033424181
"Any[-23.2, 11.6]",-12.347317309898326
"Any[-23.2, 0.0]",-15.088822706779135
"Any[-23.2, 11.6]",-15.227673331074142
"Any[0.0, -23.2]",-6.843152652629721
"Any[23.2, 11.6]",16.55315946872018
"Any[0.0, -11.6]",-1.5187648592726317
"Any[-11.6, 11.6]",-1.9714075216172193
"Any[11.6, 23.2]",3.636198927340202
"Any[11.6, -11.6]",2.8616911044294326
"Any[-11.6, 0.0]",-3.6034601204445704
"Any[-11.6, 23.2]",-6.826579030034049
"Any[-23.2, 11.6]",-19.495972881680892
"Any[-23.2, 0.0]",-16.528600027505867
"Any[11.6, -11.6]",2.9137798486404134
"Any[0.0, 11.6]",0.6605912522870576
"Any[11.6, 0.0]",5.565816397941751
"Any[-23.2, 11.6]",-12.711111298801876
"Any[-23.2, -11.6]",-16.39078932051723
"Any[-11.6, 11.6]",-6.373462461761034
"Any[-11.6, 23.2]",-13.775123698253418
"Any[-11.6, -23.2]",-13.111146455865319
"Any[-11.6, 11.6]",-3.4300396360964394
"Any[0.0, -11.6]",-5.838515572158904
"Any[-23.2, 0.0]",-11.082959273232486
"Any[-11.6, -23.2]",-9.181550240548562
"Any[0.0, -23.2]",3.512727363002095
"Any[11.6, -23.2]",11.205632974205209
"Any[0.0, 11.6]",5.962378799963004
"Any[23.2, 0.0]",12.213865871769311
"Any[23.2, -11.6]",14.48679035253046
"Any[23.2, 11.6]",19.310474919105886
"Any[-11.6, 11.6]",-6.956075100314624
"Any[11.6, 0.0]",6.243175344250327
"Any[0.0, 23.2]",-0.8328962848126844
"Any[23.2, 0.0]",11.876901228075242
"Any[-11.6, 23.2]",-8.297642359183085
"Any[23.2, -11.6]",10.203147431942533
"Any[0.0, 23.2]",1.3641854140960101
"Any[23.2, -11.6]",10.075179924481045
"Any[11.6, -11.6]",8.881538965294022
"Any[-23.2, -11.6]",-10.651218283836423
"Any[23.2, -11.6]",17.942560722102975
"Any[-11.6, 23.2]",-4.534692437261895
"Any[0.0, 23.2]",-2.9096641421985585
"Any[0.0, 11.6]",-8.734128630400242
"Any[23.2, -11.6]",9.975621406403043
"Any[-23.2, 11.6]",-11.844715630252072
"Any[11.6, -23.2]",5.83013911716426
"Any[23.2, 0.0]",16.930510034390316
"Any[-23.2, 11.6]",-13.277309564682534
"Any[11.6, -23.2]",5.819547320855058
"Any[-11.6, 23.2]",-4.963131344600408
"Any[-23.2, 0.0]",-17.203336303247294
"Any[11.6, -23.2]",5.7337397104561685
"Any[11.6, 23.2]",8.564038008804223
"Any[0.0, -23.2]",-5.92629358741773
"Any[11.6, -23.2]",11.972256673963935
"Any[-11.6, 23.2]",-2.345277819879827
"Any[23.2, -11.6]",9.27056267679366
"Any[-11.6, -23.2]",-4.748087354516414
"Any[11.6, 0.0]",13.307021597705933
"Any[-23.2, -11.6]",-15.674113570942456
"Any[11.6, 23.2]",12.307294189783882
"Any[0.0, -23.2]",-6.539228653248514
"Any[23.2, 11.6]",21.130523290721374
"Any[11.6, 23.2]",2.949562840610601
"Any[0.0, -23.2]",-2.3701885951544948
"Any[0.0, -11.6]",5.490459417836695
"Any[11.6, 0.0]",6.27309275734529
"Any[23.2, -11.6]",13.546825974232213
"Any[-23.2, 0.0]",-10.428413838949968
"Any[11.6, -23.2]",7.1699346616425945
"Any[-11.6, 23.2]",-4.501271470714446
"Any[0.0, -23.2]",-4.801357521380946
"Any[-23.2, 11.6]",-8.936263651903829
"Any[11.6, -23.2]",3.0368729631254405
"Any[0.0, 23.2]",4.7426885244044374
"Any[0.0, -11.6]",-2.4405322420630866
"Any[-23.2, -11.6]",-11.43846723472064
"Any[0.0, 23.2]",2.890586319314693
"Any[-11.6, 23.2]",-14.24159910266209
"Any[-11.6, 23.2]",-11.622391982254543
"Any[-11.6, 23.2]",-15.0881914565827
"Any[0.0, 23.2]",-7.148246119243951
"Any[-11.6, -23.2]",-15.923752732923871
"Any[11.6, -23.2]",11.346710649926582
"Any[-11.6, 0.0]",-2.3984543081080654
"Any[-23.2, 0.0]",-12.242932042662433
"Any[-11.6, 0.0]",-8.289385200885816
"Any[23.2, 11.6]",12.392833482936826
"Any[11.6, -11.6]",3.971815695155121
"Any[-23.2, -11.6]",-12.47768727405557
"Any[0.0, 11.6]",2.9242757483721507
"Any[11.6, -11.6]",2.7637623361808563
"Any[-11.6, 0.0]",-4.657413623679818
"Any[-11.6, 11.6]",-5.895023242619407
"Any[-23.2, 11.6]",-16.81113748661459
"Any[23.2, -11.6]",8.458603680685426
"Any[-23.2, 11.6]",-12.895107823786677
"Any[-11.6, 11.6]",-9.153133108448504
"Any[11.6, -23.2]",3.6352678197168236
"Any[11.6, 23.2]",9.643139126813114
"Any[-11.6, 11.6]",-11.479390824365145
"Any[-11.6, -23.2]",-8.09924744044541
"Any[23.2, 0.0]",18.35736346628814
"Any[-11.6, -23.2]",-7.162194441521559
"Any[-23.2, 0.0]",-5.030594663892033
"Any[-23.2, -11.6]",-14.717534620222802
"Any[-11.6, 23.2]",-4.118628535918145
"Any[11.6, 0.0]",-1.3602056797631363
"Any[-23.2, 0.0]",-13.76154043100891
"Any[11.6, 0.0]",6.840345796827843
"Any[-23.2, 11.6]",-16.470611160029158
"Any[-11.6, 11.6]",-10.601050931703995
"Any[0.0, -11.6]",-6.660538334807637
"Any[0.0, 11.6]",2.299698475053189
"Any[0.0, -23.2]",-3.3184972663883565
"Any[11.6, 23.2]",11.46681390428109
"Any[23.2, 0.0]",8.175061269254659
"Any[11.6, -23.2]",8.691809212634814
"Any[23.2, 11.6]",22.340719269573384
"Any[-23.2, 11.6]",-15.017202917426427
"Any[11.6, -11.6]",5.987140178360494
"Any[-23.2, 11.6]",-12.944180581382575
"Any[23.2, -11.6]",12.865563161241568
"Any[23.2, -11.6]",16.352474672702947
"Any[23.2, 0.0]",17.45187385879868
"Any[23.2, 0.0]",15.897031827782296
"Any[0.0, 11.6]",2.672535941399213
"Any[0.0, -23.2]",-2.8798682299307123
"Any[11.6, -23.2]",11.348520402275797
"Any[-11.6, 23.2]",-2.8280172267112578
"Any[11.6, -11.6]",3.0058307137741638
"Any[0.0, 23.2]",3.295117175043889
"Any[23.2, -11.6]",8.506891547760011
"Any[23.2, -11.6]",15.930028788761286
"Any[0.0, 11.6]",3.887481997115073
"Any[23.2, -11.6]",15.39793308119792
"Any[23.2, -11.6]",16.99716392851097
"Any[-11.6, 23.2]",-1.3916615062734061
"Any[-11.6, 23.2]",-9.456022496997523
"Any[11.6, 23.2]",2.327856183403605
"Any[-23.2, 11.6]",-20.579043507652177
"Any[11.6, 23.2]",3.723915979337075
"Any[-23.2, 11.6]",-22.404356266936134
"Any[0.0, 23.2]",-3.4068206589542505
"Any[-11.6, -23.2]",-15.379924250695511
"Any[-11.6, 11.6]",-3.231176746974687
"Any[11.6, -11.6]",1.8720087212147887
"Any[0.0, -23.2]",2.2001288184112013
"Any[11.6, -11.6]",14.827875146607022
"Any[-11.6, 23.2]",-5.703891649786206
"Any[11.6, -23.2]",2.2923545512023993
"Any[-11.6, -23.2]",-1.2752791987901086
"Any[0.0, 23.2]",4.27092078671806
"Any[23.2, 0.0]",9.84840246023998
"Any[11.6, -23.2]",7.488860035205733
"Any[-23.2, 11.6]",-8.720979570053963
"Any[11.6, -11.6]",5.031552996083754
"Any[23.2, 0.0]",15.619759157301813
"Any[0.0, 23.2]",-0.6168425769283383
"Any[11.6, -23.2]",3.8616594480871616
"Any[-23.2, 11.6]",-10.118784556047022
"Any[23.2, 0.0]",13.21029453198091
"Any[0.0, 11.6]",-1.1174267252763153
"Any[11.6, 23.2]",4.524394262091286
"Any[11.6, -23.2]",2.73625112125662
"Any[23.2, 11.6]",18.841082292133965
"Any[11.6, -11.6]",5.626278886275709
"Any[-11.6, 23.2]",-1.2216940061115158
"Any[23.2, -11.6]",9.52667969306468
"Any[-23.2, 11.6]",-12.396049812724927
"Any[0.0, -23.2]",-2.781957827699284
"Any[-11.6, 0.0]",-1.6181853782093674
"Any[-23.2, 0.0]",-13.946488659976524
"Any[11.6, -23.2]",6.249519946697016
"Any[23.2, -11.6]",18.213287989707403
"Any[-11.6, 23.2]",-4.937916711595085
"Any[0.0, -23.2]",-3.566520825881204
"Any[23.2, -11.6]",18.385214590439737
"Any[11.6, 0.0]",10.624201333509
"Any[11.6, 0.0]",10.034581974858959
"Any[11.6, 0.0]",8.8475100622546
"Any[-11.6, 11.6]",-7.360926057839719
"Any[-23.2, -11.6]",-18.7059273559431
"Any[23.2, -11.6]",14.593390719621102
"Any[11.6, -23.2]",8.495543245739015
"Any[23.2, 11.6]",20.452955315320946
"Any[23.2, 11.6]",12.314612255265695
"Any[-11.6, 11.6]",-5.5425155981853695
"Any[-23.2, -11.6]",-16.645839870353445
"Any[-23.2, 0.0]",-14.045738681963643
"Any[0.0, -23.2]",-3.3253030450056578
"Any[23.2, 0.0]",17.128918155423055
"Any[0.0, -11.6]",0.14924917752191724
"Any[-11.6, 23.2]",-3.7521688979114067
"Any[-11.6, 0.0]",-13.080601434396277
"Any[-11.6, 0.0]",-6.33624892853926
"Any[0.0, -11.6]",-2.8224182670800397
"Any[0.0, 23.2]",-0.6935895284669129
"Any[0.0, -11.6]",-4.995217523171144
"Any[-23.2, 11.6]",-11.29636709478644
"Any[-11.6, -23.2]",-12.131208852673259
"Any[-23.2, 0.0]",-10.359540531669767
"Any[-11.6, 11.6]",-9.459367099768784
"Any[0.0, 11.6]",-2.324038306306825
"Any[-23.2, 0.0]",-19.937559565048804
"Any[23.2, 11.6]",13.201678392603212
"Any[23.2, 11.6]",8.443195643455605
"Any[23.2, -11.6]",11.93517099199601
"Any[-23.2, 11.6]",-10.48805636952468
"Any[11.6, 0.0]",7.784840429521529
"Any[0.0, -11.6]",-2.224434417118031
"Any[-23.2, 11.6]",-10.179133507339081
"Any[-11.6, 23.2]",-10.234910250794107
"Any[-11.6, 23.2]",-14.501231274992717
"Any[23.2, -11.6]",8.339662786509788
"Any[-11.6, 0.0]",-6.428043509586635
"Any[-23.2, -11.6]",-14.053341916034107
"Any[23.2, 0.0]",16.560770189060875
"Any[23.2, -11.6]",13.205865713569553
"Any[11.6, -23.2]",10.95705918261654
"Any[-11.6, 23.2]",-0.004903822790783607
"Any[0.0, 23.2]",-3.490597208423124
"Any[-23.2, -11.6]",-21.58531732286535
"Any[0.0, 23.2]",2.858669062171671
"Any[0.0, -11.6]",-8.063645365196788
"Any[-23.2, 11.6]",-11.324983977867499
"Any[11.6, -11.6]",2.8335731484491924
"Any[-11.6, 0.0]",-7.882502105826811
"Any[0.0, 11.6]",0.23460806171340465
"Any[0.0, -23.2]",-5.3887138498120395
"Any[0.0, -11.6]",4.223719406861688
"Any[23.2, -11.6]",15.88380313887644
"Any[0.0, 23.2]",2.613353748814051
"Any[-23.2, 11.6]",-16.436979815697406
"Any[11.6, -23.2]",5.1203706533349
"Any[23.2, 11.6]",16.55252789764034
"Any[-11.6, 23.2]",-6.798714537607468
"Any[-11.6, 11.6]",-10.638419119255063
"Any[23.2, 0.0]",9.81067764090228
"Any[11.6, 23.2]",5.060203974853454
"Any[-23.2, 0.0]",-19.26077260164247
"Any[0.0, 23.2]",1.6242301883270598
"Any[11.6, -23.2]",-0.5387204660662913
"Any[-11.6, 11.6]",-3.5454620705650868
"Any[11.6, -11.6]",2.9464235080151737
"Any[11.6, 23.2]",8.943922949541841
"Any[11.6, -23.2]",2.7371846210123065
"Any[11.6, -11.6]",12.668795562933349
"Any[23.2, 0.0]",18.272555730383466
"Any[23.2, -11.6]",18.115193465080402
"Any[-11.6, -23.2]",-1.7884933310533957
"Any[-23.2, 0.0]",-7.331292805985649
"Any[-11.6, 11.6]",-7.649663930371342
"Any[11.6, 23.2]",3.6891555061983334
"Any[11.6, 0.0]",-0.696186912925063
"Any[0.0, -23.2]",0.6170092842108128
"Any[11.6, -11.6]",11.599935658797564
"Any[11.6, 0.0]",9.49241103614659
"Any[-23.2, 11.6]",-13.68129949844246
"Any[0.0, 11.6]",0.418068293663697
"Any[-23.2, 11.6]",-17.649742832089522
"Any[0.0, 11.6]",-3.799989358516373
"Any[-11.6, 0.0]",-13.101031984337109
"Any[23.2, 0.0]",14.207756068270571
"Any[-11.6, -23.2]",-9.661600696004568
"Any[0.0, -23.2]",8.835217582932358
"Any[-23.2, 0.0]",-10.503707448070658
"Any[-11.6, 23.2]",-6.080604026429678
"Any[-23.2, -11.6]",-19.893235005907826
"Any[-11.6, 23.2]",-6.4168926933567425
"Any[-11.6, 11.6]",-15.035816876467482
"Any[-11.6, -23.2]",-11.82407181724147
"Any[-23.2, 0.0]",-12.372219284261954
"Any[23.2, -11.6]",13.094197845742087
"Any[0.0, -23.2]",1.6425738380242447
"Any[11.6, -23.2]",14.472072965825781
"Any[11.6, -23.2]",12.0286304277364
"Any[-11.6, 23.2]",-2.8782159827079035
"Any[-23.2, 0.0]",-18.470363322558413
"Any[-11.6, 11.6]",-8.930957494624693
"Any[23.2, -11.6]",9.638144041378657
"Any[0.0, 23.2]",1.1321135147160692
"Any[11.6, -11.6]",3.2753008474364167
"Any[-23.2, 11.6]",-11.837106958913274
"Any[0.0, 23.2]",-3.5706669787705234
"Any[23.2, 11.6]",7.65640895039655
"Any[11.6, -23.2]",4.260807856015924
"Any[-11.6, 11.6]",-0.9539900733433808
"Any[0.0, 11.6]",-3.3967034961977207
"Any[-11.6, 11.6]",-9.741251279027624
"Any[-11.6, -23.2]",-9.594398793225224
"Any[-11.6, 23.2]",-2.8062520975454883
"Any[11.6, 0.0]",-1.1321639114578916
"Any[-23.2, 11.6]",-13.926663526593426
"Any[11.6, -23.2]",5.051787037144978
"Any[0.0, 11.6]",3.8693494611195822
"Any[-11.6, 11.6]",-8.998410342387675
"Any[11.6, -11.6]",4.216048950294067
"Any[-11.6, 23.2]",-6.244138375736976
"Any[-23.2, 0.0]",-19.914031497949786
"Any[23.2, 11.6]",13.0681991971878
"Any[23.2, -11.6]",7.525389493399208
"Any[0.0, -23.2]",4.654833307488813
"Any[0.0, -23.2]",4.763163829228959
"Any[11.6, -23.2]",14.085146472135945
"Any[-23.2, -11.6]",-8.221994421077595
"Any[-23.2, -11.6]",-14.156506783130496
"Any[23.2, 0.0]",17.173629087158638
"Any[-23.2, -11.6]",-16.678010706512108
"Any[-23.2, 11.6]",-9.698919119571038
"Any[-23.2, 11.6]",-17.569309187026498
"Any[23.2, -11.6]",8.807306238102163
"Any[23.2, 0.0]",14.558171205241232
"Any[0.0, -23.2]",0.6919782735547099
"Any[11.6, 23.2]",14.68986667271931
"Any[-11.6, 23.2]",-11.807536870064991
"Any[0.0, -23.2]",-5.668886309196336
"Any[-23.2, 0.0]",-11.988248546599717
"Any[-11.6, -23.2]",-7.596794325890908
"Any[23.2, -11.6]",16.664900256725726
"Any[11.6, -11.6]",6.986216206158666
"Any[-11.6, 0.0]",-2.7625677732334832
"Any[0.0, 23.2]",1.3391129756762394
"Any[11.6, -23.2]",1.5118372353791438
"Any[23.2, 0.0]",17.89352562789376
"Any[23.2, 0.0]",15.931224798291026
"Any[11.6, 0.0]",9.664879497977658
"Any[-11.6, 0.0]",-5.0176450744410745
"Any[11.6, 23.2]",7.614737095728661
"Any[-11.6, 23.2]",-12.006665172631063
"Any[0.0, -11.6]",-5.562497076425833
"Any[11.6, -11.6]",9.791327297775503
"Any[-23.2, 0.0]",-12.063686659809656
"Any[23.2, 11.6]",13.233060107484949
"Any[11.6, -23.2]",4.819585568258287
"Any[11.6, -23.2]",12.447824918065553
"Any[-23.2, 11.6]",-9.51392354814512
"Any[0.0, 23.2]",-1.1244990659360183
"Any[0.0, -11.6]",-6.62830039567048
"Any[-11.6, 23.2]",-5.418477519629099
"Any[0.0, -11.6]",-5.589102775391929
"Any[-11.6, -23.2]",-5.546576458364289
"Any[23.2, -11.6]",16.589935824929327
"Any[23.2, -11.6]",15.404660494691923
"Any[11.6, 23.2]",12.610376686762448
"Any[11.6, 0.0]",3.035697550159221
"Any[0.0, 11.6]",1.5600512021796553
"Any[-23.2, 11.6]",-16.729583862286706
"Any[-11.6, 0.0]",-8.784240392190918
"Any[-23.2, 11.6]",-18.701639964593525
"Any[-11.6, 23.2]",-12.243328272162936
"Any[11.6, 23.2]",-0.7956529531202534
"Any[0.0, -11.6]",-5.916362913993618
"Any[0.0, -11.6]",2.065356928175176
"Any[-23.2, 0.0]",-12.407366524317068
"Any[0.0, 23.2]",0.2848652201364899
"Any[-11.6, -23.2]",-13.384473584282299
"Any[23.2, 0.0]",19.496200821695098
"Any[-11.6, -23.2]",-7.993570143246826
"Any[-23.2, 0.0]",-7.005058317281283
"Any[23.2, -11.6]",13.511300271188658
"Any[-11.6, 23.2]",-4.242646214465426
"Any[23.2, 11.6]",11.758191611795525
"Any[-11.6, 11.6]",-10.748129263132618
"Any[11.6, -23.2]",3.9733230204178325
"Any[11.6, -23.2]",8.640745805692195
"Any[11.6, 23.2]",13.56167612932122
"Any[11.6, -23.2]",1.6069606289394762
"Any[0.0, -11.6]",6.401227944997783
"Any[23.2, 11.6]",20.3114224917257
"Any[0.0, 11.6]",-2.3884955797935277
"Any[23.2, 0.0]",12.726674986215723
"Any[11.6, 0.0]",6.565055061016071
"Any[-23.2, -11.6]",-12.097332313644054
"Any[23.2, 11.6]",16.723851753673284
"Any[11.6, -11.6]",2.323727509501967
"Any[23.2, -11.6]",17.94986585026446
"Any[-11.6, 11.6]",-3.1008971232771882
"Any[0.0, -23.2]",-0.5840403229132175
"Any[-11.6, 11.6]",-2.655685958919333
"Any[-23.2, -11.6]",-16.67433852584225
"Any[11.6, 0.0]",8.744467977118049
"Any[-11.6, 0.0]",-10.340989750905127
"Any[0.0, -23.2]",0.12255217157891768
"Any[0.0, -23.2]",3.348574026826209
"Any[-11.6, 23.2]",-1.6440021484354
"Any[0.0, 11.6]",-5.641465229539778
"Any[-23.2, 0.0]",-16.971514284226547
"Any[11.6, -11.6]",5.840027856957247
"Any[-23.2, 11.6]",-14.622088721817516
"Any[0.0, 11.6]",-3.578371169763953
"Any[23.2, 0.0]",8.718007039357543
"Any[-23.2, 11.6]",-14.767266797596369
"Any[-23.2, 0.0]",-14.60486659377818
"Any[11.6, -11.6]",5.896931877166358
"Any[11.6, 0.0]",7.857628451560501
"Any[0.0, 23.2]",-0.16487820100611583
"Any[23.2, -11.6]",8.63048637537133
"Any[-23.2, 11.6]",-11.955385750943924
"Any[0.0, 23.2]",-4.270454905696853
"Any[-23.2, -11.6]",-21.495539436549336
"Any[-11.6, 0.0]",-5.43006741352664
"Any[11.6, 23.2]",5.164164238785763
"Any[23.2, -11.6]",7.773566293082707
"Any[11.6, -23.2]",11.820537786914397
"Any[-11.6, 11.6]",-1.2157331254614636
"Any[23.2, -11.6]",12.550159811331653
"Any[11.6, -23.2]",9.028967632025987
"Any[-23.2, 11.6]",-6.579002612151381
"Any[11.6, -11.6]",6.638412412110042
"Any[-11.6, 23.2]",-6.150037299063697
"Any[23.2, 0.0]",8.574041106796937
"Any[-11.6, -23.2]",-7.551180905677759
"Any[0.0, 23.2]",5.041851180902406
"Any[23.2, -11.6]",6.249019579585801
"Any[11.6, -23.2]",10.574238111469057
"Any[0.0, -23.2]",5.468590130286952
"Any[-23.2, 11.6]",-7.881741709101328
"Any[-11.6, 0.0]",-8.827871503492085
"Any[-11.6, 23.2]",-8.632468589499029
"Any[-11.6, 23.2]",-12.575151315757974
"Any[23.2, 0.0]",5.904567530665918
"Any[11.6, 23.2]",4.4979542464813
"Any[11.6, 0.0]",1.1242578923708217
"Any[-23.2, 11.6]",-16.628825581216876
"Any[11.6, -23.2]",4.6998428529451095
"Any[11.6, -23.2]",9.576013650024734
"Any[-11.6, 0.0]",-1.7252298847122407
"Any[0.0, 11.6]",1.0775078606078468
"Any[-23.2, 0.0]",-16.188080366926215
"Any[-23.2, 11.6]",-14.345961502676849
"Any[-23.2, -11.6]",-20.963189303486697
"Any[-23.2, 0.0]",-14.691837854975603
"Any[23.2, 0.0]",10.325371152830387
"Any[-23.2, 11.6]",-16.996928872099335
"Any[-23.2, 11.6]",-15.991333620633602
"Any[23.2, 0.0]",9.89289913675755
"Any[-11.6, -23.2]",-10.96555036375532
"Any[23.2, 0.0]",19.862408379893164
"Any[-11.6, 23.2]",-7.22552012872997
"Any[11.6, -11.6]",3.36730509575035
"Any[11.6, -11.6]",6.836656916816901
"Any[23.2, -11.6]",18.23618240689613
"Any[0.0, -23.2]",4.336682685284801
"Any[0.0, 23.2]",9.133595761399482
"Any[-11.6, -23.2]",-12.84721502576241
"Any[0.0, 23.2]",6.037068331311622
"Any[-11.6, 0.0]",-14.911814925132362
"Any[-11.6, -23.2]",-5.42553280357625
"Any[-11.6, 23.2]",-5.2720238740150585
"Any[11.6, -11.6]",0.8262788123680904
"Any[0.0, -23.2]",1.6561955873897136
"Any[-23.2, 11.6]",-8.633379084676703
"Any[0.0, -23.2]",-3.90765768388572
"Any[-23.2, 0.0]",-9.460017583431723
"Any[11.6, 0.0]",7.485929359021297
